dataId,dataLyricsId,title,lyrics,link,linkPage,time
3567361,131978568,Капелька добра (мисс Лучезарная) - Чикаго,Дж. Кэндер,https://data.zvyki.com/listen/3567361/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa1dtQzVBWFBubXhoek5HOVlndmhPSkc3YmZTOTVRdXl2bHdkWnA5clVMOWxLVTcyVWNtclpvcTU1VTJ5R0JoZmFEZE5JRytQSWx1d1lnTFdyQ01iNTU/Ivan_Ozhogin_-_Kapelka_dobra_miss_Luchezarnaya_-_CHikago_(Zvyki.com).mp3,zvyki.com/song/3567361/Ivan_Ozhogin_-_Kapelka_dobra_miss_Luchezarnaya_-_CHikago/,02:30
4257707,20345723,Неутолимая жажда (Бал вампиров),"Тишина и мрак ночной
За тучи скрылась от меня луна.
От ужаса она трепещет предо мной
Я один с моей тоской,ведь в этом мире я изгой

Июльский вечер,золотой закат,это было ровно 300 лет назад
Шептал я нежные слова и над нами шелестела в поле трава.
С ума сошли мы от любовных ласк,
Для нас обоих это было в первый раз.
Не могу забыть её предсмертный крик в объятиях моих.
Я - темной силы порождение - полночный правлю бал
Судьбою проклят от рождения,покоя я не знал
И во мраке безутешном душа блуждает сотни лет
И веры нет и нет надежды во мне
Я грешник,дух мятежный,жаждой вечной одержим
И выхода нет...

Я постичь пытался невозможное,
Я стремился в никуда
Вовеки счастлив быть не может
Тот,кто проклят навсегда

Увы,не ведала опасности дочка католического пастора
Она вздохнула тихо в смертный час и взор ее угас
Бонапарта паж был так беспечен и юн
У дворца почетный нес он караул.
О том,как был жесток его удел
Я плакал и скорбел.

О как мучительны скитания потерянной души,
Но я не чувствую раскаяния за то,что совершил.
Я плачу кровавой данью,чтобы утолить тоску свою
Я грешный ангел во тьме мироздания
Я жертва ненасытного желанья,обречен я на страданье,
Разрушая всё,что люблю...

Я постичь пытался невозможное,
Я стремился в никуда
Только счастлив быть не может
Тот,кто проклят навсегда

Кто-то молится Иисусу,другому милей Коран
Каждый волен себе по вкусу выбирать божество и храм.
Для кого-то богатство превыше всего,а кто-то лишь дьявола чтит одного
Кто-то верить готов,что в мире властвует любовь
Презирая жалкий мир земной,я покорен высшей власти
Ненасытной жгучей страсти,что вовеки будет править мной

Отныне и в грядущем,я судья и я пророк
И я предрекаю всем ныне живущим
Взойдет на престол жестокий Бог
Кровавой жажды Бог",https://data.zvyki.com/listen/4257707/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobHo4TWMrd21ZWUZHY291ZG95em9mS0hnMmUzbGtIUXhzQlByTDBaRENWUWpMSFkxQmwyRHdiTUdwYS9YaHB3OWxhNU02N2s2WnRPZTFVTWpxR3p6WTc/Ivan_Ozhogin_-_Neutolimaya_zhazhda_Bal_vampirov_(Zvyki.com).mp3,zvyki.com/song/4257707/Ivan_Ozhogin_-_Neutolimaya_zhazhda_Bal_vampirov/,06:12
10680544,false,Тамада - Свадьба соек,,https://data.zvyki.com/listen/10680544/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa041cFZESjlOM2g1ZVNaMGRaYk85MnNjK2R6WHBvMlZZK1hEbVJ0YmtjbWs3Y2I0aWlIZWNpYllvSmxWUit0cEZMcXFaU0hWbmgwU1phZ0toSlA0dk8/Ivan_Ozhogin_-_Tamada_-_Svadba_soek_(Zvyki.com).mp3,zvyki.com/song/10680544/Ivan_Ozhogin_-_Tamada_-_Svadba_soek/,04:37
11145214,false,"Жажда (мюзикл ""Бал вампиров"")",,https://data.zvyki.com/listen/11145214/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobFBhanpuem8zM01mZ0VWM0V5OXVIWURSUW1CZUYxeXNvTmlqV3VMNnd0NkhZek9zNDRKaGtNcXlSempsYjNGVFIxMTh3M0JoQUd5RkJscWhsVHJiZmI/Ivan_Ozhogin_-_ZHazhda_myuzikl_Bal_vampirov_(Zvyki.com).mp3,zvyki.com/song/11145214/Ivan_Ozhogin_-_ZHazhda_myuzikl_Bal_vampirov/,06:05
11145218,false,"Опустись со мной на дно (мюзикл ""Бал вампиров"")",,https://data.zvyki.com/listen/11145218/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobFBhanpuem8zM01mZ0VWM0V5OXVIWUlndjJURzNSNWRueWxFR21NV0FGK1FEaDZVeWFyR0VwNUpiRk51WWFIUVdHZDUrYlVPSXhWYlBBUCtzUStXa1o/Ivan_Ozhogin_-_Opustis_so_mnoj_na_dno_myuzikl_Bal_vampirov_(Zvyki.com).mp3,zvyki.com/song/11145218/Ivan_Ozhogin_-_Opustis_so_mnoj_na_dno_myuzikl_Bal_vampirov/,02:59
11145254,false,Бог мертв из мюзикла Бал Вампиров,,https://data.zvyki.com/listen/11145254/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobFVGcHNnVzBBNjBDQUNuSmZtQzNLQ3dxbGxxaFlZQXVuVzZycjB4aER6eG1KbTFuOWNxUnBCTzBFZDRHazJZY0tjcitsZkU1MXdZT3RMWkwremg3c2c/Ivan_Ozhogin_-_Bog_mertv_iz_myuzikla_Bal_Vampirov_(Zvyki.com).mp3,zvyki.com/song/11145254/Ivan_Ozhogin_-_Bog_mertv_iz_myuzikla_Bal_Vampirov/,03:55
11219565,false,"Приглашение на бал (мюзикл ""Бал вампиров"")",,https://data.zvyki.com/listen/11219565/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobWNqQ0YrU1JJNXl6QmtselhiQkRNS1ovby9nekJJNmJQUjM0cEFLTC9PNjI1UVcxWUprdWk0dElEcGxWaVhZcDlDZ1J5ZmFYOWhTWFp6dWxhTXd3aXM/Ivan_Ozhogin_-_Priglashenie_na_bal_myuzikl_Bal_vampirov_(Zvyki.com).mp3,zvyki.com/song/11219565/Ivan_Ozhogin_-_Priglashenie_na_bal_myuzikl_Bal_vampirov/,02:17
12377230,11054886,Не пробуждай воспоминаний,"П. Булахов – неизв. автор

Калужский камерный оркестр. Солист — Иван ОЖОГИН, тенор (Москва). Дирижер — Гарри АЗАТОВ.
10 сентября 2010 года. Калуга",https://data.zvyki.com/listen/12377230/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa3Y4cGFsaFg3RzM0T2xRSTdyZG5MempUWk1nbmZldjM0TE5Ealo2RnhHaFU3N1dxSjlzZWl4RDhBMThLQlBnakQwOU1keWNmRjFuTDVhVXJWM3dBcEI/Ivan_Ozhogin_-_Ne_probuzhdaj_vospominanij_(Zvyki.com).mp3,zvyki.com/song/12377230/Ivan_Ozhogin_-_Ne_probuzhdaj_vospominanij/,02:24
12577138,false,Дороги (М. Цветаева),,https://data.zvyki.com/listen/12577138/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa0l4RmxsZnhLdGdPQmQyeDFTNXRVRkxLWmIrbzlmR0JlMWkxQVI2OUJiUjBSWDZPSTZZKzZUTlJ1YUJmSW1DUWc4UEJWNjFhYm1HQWlrVHNXWEtXOE8/Ivan_Ozhogin_-_Dorogi_M._Cvetaeva_(Zvyki.com).mp3,zvyki.com/song/12577138/Ivan_Ozhogin_-_Dorogi_M._Cvetaeva/,03:08
13201753,false,Бальный зал - Бал вампиров,,https://data.zvyki.com/listen/13201753/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoazRtc0VOVnVWVHJQODFYU3J4WTJIbFNjbWhnOVhkeWR3RkgrR3Y3L2hob21YSHo2eW9UTnR4TzIzWitiR2NrV3J1QUJlNFp1ajhWUXhBQWZONXRBVmM/Ivan_Ozhogin_-_Balnyj_zal_-_Bal_vampirov_(Zvyki.com).mp3,zvyki.com/song/13201753/Ivan_Ozhogin_-_Balnyj_zal_-_Bal_vampirov/,02:01
15296263,22109469,Quizas,"муз. и сл. Osvaldo Farrés
Музыкальный кристалл 13.01.12",https://data.zvyki.com/listen/15296263/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobEtvKzdtRHlaUFpIWnFERmI0L2VYZkRrQlptbkxqOUpUUXkwVTN0aitoU2MxcVpHS2E5dHNKN1NIWHVCSmdydnF0ZXVoM1p5dSthZE42a3hWT2ZvbjA/Ivan_Ozhogin_-_Quizas_(Zvyki.com).mp3,zvyki.com/song/15296263/Ivan_Ozhogin_-_Quizas/,02:58
20014535,131981931,Полёт на дельтаплане,Э. Артемьев – Н. Зиновьев,https://data.zvyki.com/listen/20014535/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobjNPSjBINk9DTnNtSHRYeVh6UzZ2Wm5WazVJZFFyMWRack44Y0tXYitTdXNlclRUOVluS1FvcFpzcVhndmZXcWxuR29yZXZHVHZ5dnNUVktvV0ZGOTQ/Ivan_Ozhogin_-_Polyot_na_deltaplane_(Zvyki.com).mp3,zvyki.com/song/20014535/Ivan_Ozhogin_-_Polyot_na_deltaplane/,03:39
20237706,22109511,Мохнатый шмель,Музыкальный кристалл 13.01.12,https://data.zvyki.com/listen/20237706/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa2gzNFIrblBtbENjOUsrdk4wbXZDeVlkd0IvaUhnSzNqOEt3d0czYTh1SlZPUzhyd3lqZUw1RDIrTWFTOXZxZTl1M3d4OFNtajEyQWF5UnlPUVJOTU8/Ivan_Ozhogin_-_Mohnatyj_shmel_(Zvyki.com).mp3,zvyki.com/song/20237706/Ivan_Ozhogin_-_Mohnatyj_shmel/,03:10
21001922,22109487,Besame Mucho,"муз. и сл. Consuelo Velázquez
Музыкальный кристалл 13.01.12",https://data.zvyki.com/listen/21001922/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobk5pM0pKV2h4TlVrOXJEWXlGdTdEOFkyekQ0ajV6bm1aaStNc2NuVk0wRGFOZHFCOU4wcmFZQ3IyczA3bCtXU1NncUwwNmRscEVicDNaWmNNWFhDQzA/Ivan_Ozhogin_-_Besame_Mucho_(Zvyki.com).mp3,zvyki.com/song/21001922/Ivan_Ozhogin_-_Besame_Mucho/,04:01
21502891,26756168,Приглашение на бал,"Граф фон Кролок:
Тень моя тебе являлась во сне
И при Луне тайно ты обо мне мечтала.
Судьбе навстречу,ангел мой, поспеши.
Тёмною страстью одинокой души
Тебя призываю в полночной тиши.

Хор:
Час настал!

- Умер бог,забыто имя его.
И на Земле больше нет ничего святого.
Предел скитаний наших непостижим,
Не зная покоя от света бежим
И наше проклятье - вечная жизнь.
Знай,должна ты умереть,чтоб постигнуть бесконечность
Ибо может только смерть стать залогом жизни вечной.
Так простись же с мирской суетой
И взамен обретёшь бессмертье.
Лишь доверься мне,иди же со мной 
Во мраке мироздания...

Сара:
- Чей-то голос манит за собой...

Граф фон Кролок:
- Не бойся...

Хор:
- Час настал!

Граф фон Кролок:
- Ко мне навстречу,ангел мой, поспеши.
Тёмною страстью одинокой души
Тебя призываю в полночной тиши...

Хор:
- Умер бог,забыто имя его.
И на Земле больше нет ничего святого.
Предел скитаний наших непостижим,
Не зная покоя от света бежим
И наше проклятье - вечная жизнь.",https://data.zvyki.com/listen/21502891/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobE5pVzFPSVcxVnloM2VQSHVNZkFVSVFqQ1B4MXNzMXZzYmJlc1JEcTlLaExLYm9JOXFSTzk0SHFXNUdYUk5mTUxsclM2RG5uVUMwWGxPYkltc0o3Q28/Ivan_Ozhogin_-_Priglashenie_na_bal_(Zvyki.com).mp3,zvyki.com/song/21502891/Ivan_Ozhogin_-_Priglashenie_na_bal/,04:00
21655467,false,Бог мертв из мюзикла Бал Вампиров,,https://data.zvyki.com/listen/21655467/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoazM0SHY5UXNZaGRISEdVaGJWNEdOSm9GdXdmQnhFa3QwSVo3cVlLSUhqajFJdk44bitLcGlQK3lqRlBjdG52VFc3aklrWEJmbjBnNHIxWnU5UlBLb3A/Ivan_Ozhogin_-_Bog_mertv_iz_myuzikla_Bal_Vampirov_(Zvyki.com).mp3,zvyki.com/song/21655467/Ivan_Ozhogin_-_Bog_mertv_iz_myuzikla_Bal_Vampirov/,00:16
25411225,22109475,Дороги,"Андрей Петров - Марина Цветаева
Музыкальный кристалл 13.01.12",https://data.zvyki.com/listen/25411225/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobE53WlpKOHJSOEFDVWVZVndJazhlN2YxY2dPUGhiTGhkd1AyckZ3bzJVUklBazF6ai85OVJKQ01ITi95ajJYWTlOTVhxL2tMTkZuN29ZWGFOTFVGUmI/Ivan_Ozhogin_-_Dorogi_(Zvyki.com).mp3,zvyki.com/song/25411225/Ivan_Ozhogin_-_Dorogi/,04:19
25411235,false,La vita,,https://data.zvyki.com/listen/25411235/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoazdyYnZSYkE2aTB3NGgwMlk5L0I0RUFvZFNYNDZ6bmZGUTQ3eThiVy9mck9iTDVOMzlRVW9tdks0OXN2dlJlSklCWVBYNEhVZzRNL1FiWUJ3YldlRDM/Ivan_Ozhogin_-_La_vita_(Zvyki.com).mp3,zvyki.com/song/25411235/Ivan_Ozhogin_-_La_vita/,03:33
25411255,22109524,Ямщик,Музыкальный кристалл 13.01.12,https://data.zvyki.com/listen/25411255/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobkxmNkZTSEFjV1JmMSt4cnhoU1BqSE5yajg2LzhWQlJVUjlPOCtjRmQzSFRMaFNTYUdNYzRGVjVZZFBvZGZKTVl3OE1VNXpCc3BLQ3VaaGVsRXVXd1U/Ivan_Ozhogin_-_YAmcshik_(Zvyki.com).mp3,zvyki.com/song/25411255/Ivan_Ozhogin_-_YAmcshik/,02:37
25411257,false,Бог мёртв,,https://data.zvyki.com/listen/25411257/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobkxmNkZTSEFjV1JmMSt4cnhoU1BqSFVMOUxWTFdLdG9uRERhVVNaWHBhK04rNWFpL3RzSFFGVG5RSWRqcmNxdkVVWjRsZFNYMEFONXlaUlZSV091YVE/Ivan_Ozhogin_-_Bog_myortv_(Zvyki.com).mp3,zvyki.com/song/25411257/Ivan_Ozhogin_-_Bog_myortv/,04:02
30966933,false,Неутолимая жажда.,,https://data.zvyki.com/listen/30966933/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobkxYSUZLc1picWtHTjUvK0JmL0V0ZzRxWTlRYTJzcDdvSE41NEdvRVh2SkxRUW11QlRIdjJmQnhpMkVtMHJOSXR2NWhEWU9PMHZ0OXlJRVIxZzlpM0o/Ivan_Ozhogin_-_Neutolimaya_zhazhda._(Zvyki.com).mp3,zvyki.com/song/30966933/Ivan_Ozhogin_-_Neutolimaya_zhazhda./,05:51
32438966,6430228,М.И.Глинка - Я помню чудное мгновенье,"Калужский камерный оркестр. Солист — Иван ОЖОГИН, тенор (Москва). Дирижер — Гарри АЗАТОВ.
10 сентября 2010 года. Калуга",https://data.zvyki.com/listen/32438966/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobk82Zk55eTUzeEtTT3hSaHhrT25FeU1XYlI3clZnZnBlbkgrRHpkZGRIZ2J0VXUxejRJa3VNaHNXejNiTk90MmM3azBKSzdpOUV4SVdZbTZjYlhWMXc/Ivan_Ozhogin_-_M.I.Glinka_-_YA_pomnyu_chudnoe_mgnovene_(Zvyki.com).mp3,zvyki.com/song/32438966/Ivan_Ozhogin_-_M.I.Glinka_-_YA_pomnyu_chudnoe_mgnovene/,03:31
32744461,false,Ария Иуды,,https://data.zvyki.com/listen/32744461/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobDZNdmkvTEg5a09BcFo1ZXdEYWR0cFQ5NVl4ZGdEVGZ3L29scjZXOUlYdlNOY2V5aVU3aWJEMW51NXBNQmtzbkF1SU40blQrdzhZOER0WnpOSTFZM3I/Ivan_Ozhogin_-_Ariya_Iudy_(Zvyki.com).mp3,zvyki.com/song/32744461/Ivan_Ozhogin_-_Ariya_Iudy/,04:31
38386028,131094661,Be My Love,"Nicholas Brodzsky - Sammy Cahn
Гран-При вокалистов СПб",https://data.zvyki.com/listen/38386028/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobWZPOHdOZmJtOW44SmVDZkJkL2NENkEzTWVaemhVSFBGMHlQb0dmTmc3RTVwR2J4YWs5eE9vRlhXL2JqM3lESkNSZENWQnJQKzJpY2ZmUHB2OFYxaUw/Ivan_Ozhogin_-_Be_My_Love_(Zvyki.com).mp3,zvyki.com/song/38386028/Ivan_Ozhogin_-_Be_My_Love/,02:41
42032473,117308313,I Only Want To Say (Gethsemane),"13.01.2012
Jenavi CLUB (СПб)
Сольный концерт ""Музыкальный кристалл""

Кто-нибудь останется со мной?
Петр? Иоанн? Иаков?
Кто-нибудь из вас пойдет со мной?
Петр? Иоанн? Иаков?

Я об одном молю,
Как судьбу мою:
Не испить мне чашу эту,
Горечь яда душу жалит!
Дай мне силы, чтоб я снова
Стал таким, каким ты хочешь!
Я лишь добра хотел,
Жаль, что не сумел
Оправдать твои надежды,
Но три года стоят жизни.
Разве мог бы кто-нибудь другой
проделать этот путь?
Пусть я умру, вынесу все муки,
Но исполню твой приказ!
Дам им истязать себя,
Распять всем на показ!
Мне надо знать, Боже, мне надо
знать!
Мне надо знать, Боже, мне надо
знать!
Мне надо знать, Боже, мне надо
знать!
Мне надо знать, Боже, мне надо
знать!
За что умру?
Разве смерть моя тебе нужней,
важней, чем жизнь?
Кто увидит кровь мою в потоках
грязной лжи?
Мне надо знать, Боже, мне надо
знать!
Мне надо знать, Боже, мне надо
знать!
Мне надо знать, Боже, мне надо
знать!
Мне надо знать, Боже, мне надо
знать!
Что ты тогда сможешь взамен мне
дать?
Что ты тогда сможешь взамен мне
дать?
Мне надо знать, Боже, мне надо
знать!
Мне надо знать, Боже, мне надо
знать!
За что мне смерть?
Боже, за что мне смерть?
Как ты сможешь доказать, что
жертва не пуста?
Дай мне знак, что внемлешь ты
страданиям Христа!
Дай мне слово, что не зря
ввергаюсь я во тьму!
Дай мне слово, что не зря я смерть
свою приму!
За что мне смерть?
За что мне смерть?
За что мне смерть?

Скорбь в моих устах,
Но я так устал!
За три года тридцать прожил,
Так скажи, зачем я должен
Завершать, что я не начал?
Я бы сделал все иначе,
Будь все в моих руках,
Я б смерти не искал,
Но я выпью чашу эту, пригвозди
меня к распятью!
Бей, терзай, пытай,
Спеши, пока я верую в тебя!",https://data.zvyki.com/listen/42032473/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobUJyZ1FlODcxWUNWa1FRMHI2MmUwREUxTUR6UG5CREp6T2pjQkt3UkVYamxRR1V6aWNhYmdsNUpDK05Rc01rdElMaDdBRWVrSWtnWGdiNXZZcXZXWlM/Ivan_Ozhogin_-_I_Only_Want_To_Say_Gethsemane_(Zvyki.com).mp3,zvyki.com/song/42032473/Ivan_Ozhogin_-_I_Only_Want_To_Say_Gethsemane/,05:03
42501387,false,Бог ваш мертв,,https://data.zvyki.com/listen/42501387/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobktoVUlNZXJtd1RmYWgyUmV3TXprNE1GUFdiMFMwcTczS1RyNFczaHR6cGRKVHU2dTVpQlk1amxnUTFUVEZ1YURrVS9STGVGOTUzb0pJdTNZVVByQlM/Ivan_Ozhogin_-_Bog_vash_mertv_(Zvyki.com).mp3,zvyki.com/song/42501387/Ivan_Ozhogin_-_Bog_vash_mertv/,03:40
43441726,131981035,"Очарована, околдована","А. Лобановский - Н. Заболоцкий

13.04.12

Очарована, околдована,
С ветром в поле когда-то повенчана,
Вся ты словно в оковы закована,
Драгоценная, ты, моя женщина

Не веселая, не печальная,
Словно с темного неба сошедшая,
Ты и песнь моя обручальная
И звезда ты моя сумасшедшая

Я склонюсь над твоими коленями,
Обниму их с неистовой силою,
И слезами и стихотвореньями,
Обожгу тебя, добрую, милую

Что не сбудется, позабудется,
Что не вспомнится, то не исполнится,
Так чего же ты плачешь, красавица,
Или мне это просто чудится?

Очарована, околдована,
С ветром в поле когда-то повенчана,
Вся ты словно в оковы закована,
Драгоценная, ты, моя женщина",https://data.zvyki.com/listen/43441726/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobTNRa1ArdjBTQ01wZk1FbUgyMk8vcmpQbG5zaC8wd0ZzQ2F6Vk80MloxYmtEL3pjczl2ZFZGM21ZTUtpUkNaazQ5cFJIb1NqWTZqU2ZYYlBYRTZpY1Y/Ivan_Ozhogin_-_Ocharovana_okoldovana_(Zvyki.com).mp3,zvyki.com/song/43441726/Ivan_Ozhogin_-_Ocharovana_okoldovana/,03:39
43500279,131322195,Ария Каварадосси - Опера Дж. Пуччини «Тоска»,"E lucevan le stelle
Ed olezzava la terra
Strideva l'uscio dell'orto
E un passo sfiorava la rena
Entrava ella fragrante
Mi cadeva fra le braccia

Oh dolci baci
О lanquide carezze
Mentr'io fremente
Le belle forme discioglio
Daiveli
Svani per sempre il sogno
Mio d'amore
L'ora e figgita
E muoio disperato
E muoio disperato
E non ho a mato mai tanto la vita tanto la vita",https://data.zvyki.com/listen/43500279/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobWxZTFpjVTNEZk1jR0thOWNsdHY3VEVtSzhnRGtjUEtYUTZxb2pNSWVRM1kzdmJ1WFI5NlRiWUJCL2oyR3R2WlpVMWtTb2phVkFSL1Fqd1BSUnU0bTA/Ivan_Ozhogin_-_Ariya_Kavaradossi_-_Opera_Dzh._Puchchini_Toska_(Zvyki.com).mp3,zvyki.com/song/43500279/Ivan_Ozhogin_-_Ariya_Kavaradossi_-_Opera_Dzh._Puchchini_Toska/,03:07
43526112,131978384,Bring Him Home (Jean Valjean) - Les Miserables,C.-M. Schönberg,https://data.zvyki.com/listen/43526112/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobG5OZmVMOWoraW92VFErQ256R01zV1pxbFFXdHhsTm1pSWZmT3BqeERXYkY3T1RkVGx0VmorWmJWTmNYeVRHRG0wSkdrOXpBYmdRNkFITnhBQ0sreCs/Ivan_Ozhogin_-_Bring_Him_Home_Jean_Valjean_-_Les_Miserables_(Zvyki.com).mp3,zvyki.com/song/43526112/Ivan_Ozhogin_-_Bring_Him_Home_Jean_Valjean_-_Les_Miserables/,03:57
43681966,131979796,Кто ты? (Sway with me),"Pablo Beltran Ruiz - Norman Gimbel, рус. текст Г. Витке",https://data.zvyki.com/listen/43681966/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobkdwUHFWRTdKdUwxMnJBV0NhVzcwc3VzaUVxWklxZXlRNWRIK2ZGYTdFNjZuQzAvQWs4ZlYrYldxSEN1dVBSSHljMHRwMUNGbW5BVDA2Mmx0OE95bWM/Ivan_Ozhogin_-_Kto_ty_Sway_with_me_(Zvyki.com).mp3,zvyki.com/song/43681966/Ivan_Ozhogin_-_Kto_ty_Sway_with_me/,02:39
43772146,false,Дороги (А. Петров - М. Цветаева),,https://data.zvyki.com/listen/43772146/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobnhxZ3d0U1h3bk9yQWhiTnExcEJnSXo3bTFiVnlGejI2NjFLY3E5WTZMd1ZDRVBQMTZYSVNwbmd3TEh1b0xYZ1RyeGoxUXBCWlA1RXRIRkY0Z0FGbnI/Ivan_Ozhogin_-_Dorogi_A._Petrov_-_M._Cvetaeva_(Zvyki.com).mp3,zvyki.com/song/43772146/Ivan_Ozhogin_-_Dorogi_A._Petrov_-_M._Cvetaeva/,04:48
43930560,22074075,Гефсимания,"Музыкальный кристалл
13.01.12",https://data.zvyki.com/listen/43930560/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobllsNjUra25OV3E1YjJzTFVBUlo2K0I3dFpNemo2UjhhRzNSVkxYWTROZ1M4RXM4eHFBcXlENjB5U1NFU05KK1FHVVlQQ1REZ2p1NDlhaVpJcXNVbVk/Ivan_Ozhogin_-_Gefsimaniya_(Zvyki.com).mp3,zvyki.com/song/43930560/Ivan_Ozhogin_-_Gefsimaniya/,05:03
44155815,131187890,"Темная ночь - к/ф ""Два бойца""","Н. Богословский – В. Агатов
(live)",https://data.zvyki.com/listen/44155815/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobTZHRDJCOXFHUVJMU2c2ZWJJUVdtdTVCNTdHaFRKcGdwNzNXTU0zaU5wbFJSQVJ3MEoxenc1RnZnZWVZTkJXU1gvMktIQkdkK1EzZjltdGxiZG9NVWw/Ivan_Ozhogin_-_Temnaya_noch_-_k_f_Dva_bojca_(Zvyki.com).mp3,zvyki.com/song/44155815/Ivan_Ozhogin_-_Temnaya_noch_-_k_f_Dva_bojca/,05:10
45510250,146881466,"Песня о рыбаке - к/ф ""Человек-амфибия"" (live)","А. Петров - Ю. Друнина
Концерт ""Летний роман с...""
Санкт-Петербург, 12.06.2012 г.",https://data.zvyki.com/listen/45510250/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRobFp6TXZubnlKaWZMbFU0b3JTYU1yQy9pVDFFMlEwWVdNR2F6cUpISFp2QzJTNGVuWlcybVpoRlY2cDZLZEV2ZDJGeWtqbmlpcnNIV1hTbURtbVBCQ2o/Ivan_Ozhogin_-_Pesnya_o_rybake_-_k_f_CHelovek-amfibiya_live_(Zvyki.com).mp3,zvyki.com/song/45510250/Ivan_Ozhogin_-_Pesnya_o_rybake_-_k_f_CHelovek-amfibiya_live/,03:08
45677691,146874962,"Всюду бегут дороги - к/ф ""Петербургские тайны"" (live)","А. Петров - М. Цветаева
Концерт ""Летний роман с...""
Санкт-Петербург, 12.06.2012 г.",https://data.zvyki.com/listen/45677691/UUdlRUlUZnFjaTZhN3dqbkgxK2crTWJMYkN6VUsxTmVadmxSUTFIRTRoa2FvQnFOeEdGWUtrRWdVVmxLNjVNK3ZKaGFvVXFtYjhibi9vc3VBQTVETHRncGw1TEV2eHJ0eUFJOVhCTTFCYXV1TGNrbStZV2I5SDR0TjkwandhNGY/Ivan_Ozhogin_-_Vsyudu_begut_dorogi_-_k_f_Peterburgskie_tajny_live_(Zvyki.com).mp3,zvyki.com/song/45677691/Ivan_Ozhogin_-_Vsyudu_begut_dorogi_-_k_f_Peterburgskie_tajny_live/,04:45
